Geoneutrinos, in eV^-1 cm^-2 s^-1

    Energy [eV]        Flux 
   1.5825000e+06   4.7614000e+00
   1.5835000e+06   4.7605000e+00
   1.5845000e+06   4.7597000e+00
   1.5855000e+06   4.7588000e+00
   1.5865000e+06   4.7580000e+00
   1.5875000e+06   4.7571000e+00
   1.5885000e+06   4.7562000e+00
   1.5895000e+06   4.7553000e+00
   1.5905000e+06   4.7544000e+00
   1.5915000e+06   4.7535000e+00
   1.5925000e+06   4.7526000e+00
   1.5935000e+06   4.7516000e+00
   1.5945000e+06   4.7507000e+00
   1.5955000e+06   4.7497000e+00
   1.5965000e+06   4.7488000e+00
   1.5975000e+06   4.7478000e+00
   1.5985000e+06   4.7468000e+00
   1.5995000e+06   4.7458000e+00
   1.6005000e+06   4.7448000e+00
   1.6015000e+06   4.7438000e+00
   1.6025000e+06   4.7428000e+00
   1.6035000e+06   4.7417000e+00
   1.6045000e+06   4.7407000e+00
   1.6055000e+06   4.7396000e+00
   1.6065000e+06   4.7386000e+00
   1.6075000e+06   4.7375000e+00
   1.6085000e+06   4.7364000e+00
   1.6095000e+06   4.7353000e+00
   1.6105000e+06   4.7342000e+00
   1.6115000e+06   4.7203000e+00
   1.6125000e+06   4.7193000e+00
   1.6135000e+06   4.7181000e+00
   1.6145000e+06   4.7170000e+00
   1.6155000e+06   4.7159000e+00
   1.6165000e+06   4.7148000e+00
   1.6175000e+06   4.7136000e+00
   1.6185000e+06   4.7125000e+00
   1.6195000e+06   4.7113000e+00
   1.6205000e+06   4.7101000e+00
   1.6215000e+06   4.7090000e+00
   1.6225000e+06   4.7078000e+00
   1.6235000e+06   4.7066000e+00
   1.6245000e+06   4.7054000e+00
   1.6255000e+06   4.7041000e+00
   1.6265000e+06   4.7029000e+00
   1.6275000e+06   4.7017000e+00
   1.6285000e+06   4.7004000e+00
   1.6295000e+06   4.6992000e+00
   1.6305000e+06   4.6979000e+00
   1.6315000e+06   4.6966000e+00
   1.6325000e+06   4.6953000e+00
   1.6335000e+06   4.6940000e+00
   1.6345000e+06   4.6927000e+00
   1.6355000e+06   4.6914000e+00
   1.6365000e+06   4.6901000e+00
   1.6375000e+06   4.6888000e+00
   1.6385000e+06   4.6874000e+00
   1.6395000e+06   4.6861000e+00
   1.6405000e+06   4.6847000e+00
   1.6415000e+06   4.6833000e+00
   1.6425000e+06   4.6819000e+00
   1.6435000e+06   4.6805000e+00
   1.6445000e+06   4.6791000e+00
   1.6455000e+06   4.6777000e+00
   1.6465000e+06   4.6763000e+00
   1.6475000e+06   4.6749000e+00
   1.6485000e+06   4.6734000e+00
   1.6495000e+06   4.6720000e+00
   1.6505000e+06   4.6705000e+00
   1.6515000e+06   4.6691000e+00
   1.6525000e+06   4.6676000e+00
   1.6535000e+06   4.6661000e+00
   1.6545000e+06   4.6646000e+00
   1.6555000e+06   4.6631000e+00
   1.6565000e+06   4.6616000e+00
   1.6575000e+06   4.6601000e+00
   1.6585000e+06   4.6585000e+00
   1.6595000e+06   4.6570000e+00
   1.6605000e+06   4.6554000e+00
   1.6615000e+06   4.6539000e+00
   1.6625000e+06   4.6523000e+00
   1.6635000e+06   4.6507000e+00
   1.6645000e+06   4.6491000e+00
   1.6655000e+06   4.6475000e+00
   1.6665000e+06   4.6459000e+00
   1.6675000e+06   4.6443000e+00
   1.6685000e+06   4.6427000e+00
   1.6695000e+06   4.6410000e+00
   1.6705000e+06   4.6394000e+00
   1.6715000e+06   4.6377000e+00
   1.6725000e+06   4.6361000e+00
   1.6735000e+06   4.6344000e+00
   1.6745000e+06   4.6327000e+00
   1.6755000e+06   4.6310000e+00
   1.6765000e+06   4.6293000e+00
   1.6775000e+06   4.6276000e+00
   1.6785000e+06   4.6259000e+00
   1.6795000e+06   4.6241000e+00
   1.6805000e+06   4.6224000e+00
   1.6815000e+06   4.6206000e+00
   1.6825000e+06   4.6189000e+00
   1.6835000e+06   4.6171000e+00
   1.6845000e+06   4.6153000e+00
   1.6855000e+06   4.6135000e+00
   1.6865000e+06   4.6117000e+00
   1.6875000e+06   4.6099000e+00
   1.6885000e+06   4.6081000e+00
   1.6895000e+06   4.6063000e+00
   1.6905000e+06   4.6044000e+00
   1.6915000e+06   4.6026000e+00
   1.6925000e+06   4.6007000e+00
   1.6935000e+06   4.5989000e+00
   1.6945000e+06   4.5970000e+00
   1.6955000e+06   4.5951000e+00
   1.6965000e+06   4.5932000e+00
   1.6975000e+06   4.5913000e+00
   1.6985000e+06   4.5894000e+00
   1.6995000e+06   4.5875000e+00
   1.7005000e+06   4.5855000e+00
   1.7015000e+06   4.5836000e+00
   1.7025000e+06   4.5817000e+00
   1.7035000e+06   4.5797000e+00
   1.7045000e+06   4.5777000e+00
   1.7055000e+06   4.5757000e+00
   1.7065000e+06   4.5738000e+00
   1.7075000e+06   4.5718000e+00
   1.7085000e+06   4.5697000e+00
   1.7095000e+06   4.5677000e+00
   1.7105000e+06   4.5657000e+00
   1.7115000e+06   4.5637000e+00
   1.7125000e+06   4.5616000e+00
   1.7135000e+06   4.5596000e+00
   1.7145000e+06   4.5575000e+00
   1.7155000e+06   4.5554000e+00
   1.7165000e+06   4.5533000e+00
   1.7175000e+06   4.5513000e+00
   1.7185000e+06   4.5492000e+00
   1.7195000e+06   4.5470000e+00
   1.7205000e+06   4.5449000e+00
   1.7215000e+06   4.5428000e+00
   1.7225000e+06   4.5407000e+00
   1.7235000e+06   4.5385000e+00
   1.7245000e+06   4.5363000e+00
   1.7255000e+06   4.5342000e+00
   1.7265000e+06   4.5320000e+00
   1.7275000e+06   4.5298000e+00
   1.7285000e+06   4.5276000e+00
   1.7295000e+06   4.4717000e+00
   1.7305000e+06   4.4696000e+00
   1.7315000e+06   4.2090000e+00
   1.7325000e+06   4.2073000e+00
   1.7335000e+06   4.2055000e+00
   1.7345000e+06   4.2038000e+00
   1.7355000e+06   4.2021000e+00
   1.7365000e+06   4.2003000e+00
   1.7375000e+06   4.1986000e+00
   1.7385000e+06   4.1968000e+00
   1.7395000e+06   4.1951000e+00
   1.7405000e+06   4.1933000e+00
   1.7415000e+06   4.1915000e+00
   1.7425000e+06   4.1897000e+00
   1.7435000e+06   4.1879000e+00
   1.7445000e+06   4.1861000e+00
   1.7455000e+06   4.1843000e+00
   1.7465000e+06   4.1825000e+00
   1.7475000e+06   4.1806000e+00
   1.7485000e+06   4.1788000e+00
   1.7495000e+06   4.1769000e+00
   1.7505000e+06   4.1751000e+00
   1.7515000e+06   4.1732000e+00
   1.7525000e+06   4.1713000e+00
   1.7535000e+06   4.1695000e+00
   1.7545000e+06   4.1676000e+00
   1.7555000e+06   4.1657000e+00
   1.7565000e+06   4.1638000e+00
   1.7575000e+06   4.1618000e+00
   1.7585000e+06   4.1599000e+00
   1.7595000e+06   4.1580000e+00
   1.7605000e+06   4.1560000e+00
   1.7615000e+06   4.1541000e+00
   1.7625000e+06   4.1521000e+00
   1.7635000e+06   4.1502000e+00
   1.7645000e+06   4.1482000e+00
   1.7655000e+06   4.1462000e+00
   1.7665000e+06   4.1442000e+00
   1.7675000e+06   4.1422000e+00
   1.7685000e+06   4.1402000e+00
   1.7695000e+06   4.1382000e+00
   1.7705000e+06   4.1362000e+00
   1.7715000e+06   4.1341000e+00
   1.7725000e+06   4.1321000e+00
   1.7735000e+06   4.1301000e+00
   1.7745000e+06   4.1280000e+00
   1.7755000e+06   4.1259000e+00
   1.7765000e+06   4.1239000e+00
   1.7775000e+06   4.1218000e+00
   1.7785000e+06   4.1197000e+00
   1.7795000e+06   4.1176000e+00
   1.7805000e+06   4.1155000e+00
   1.7815000e+06   4.1134000e+00
   1.7825000e+06   4.1112000e+00
   1.7835000e+06   4.1091000e+00
   1.7845000e+06   4.1070000e+00
   1.7855000e+06   4.1048000e+00
   1.7865000e+06   4.1027000e+00
   1.7875000e+06   4.1005000e+00
   1.7885000e+06   4.0983000e+00
   1.7895000e+06   4.0961000e+00
   1.7905000e+06   4.0939000e+00
   1.7915000e+06   4.0917000e+00
   1.7925000e+06   4.0895000e+00
   1.7935000e+06   4.0873000e+00
   1.7945000e+06   4.0851000e+00
   1.7955000e+06   4.0829000e+00
   1.7965000e+06   4.0806000e+00
   1.7975000e+06   4.0784000e+00
   1.7985000e+06   4.0761000e+00
   1.7995000e+06   4.0626000e+00
   1.8005000e+06   4.0603000e+00
   1.8015000e+06   4.0581000e+00
   1.8025000e+06   4.0558000e+00
   1.8035000e+06   3.7161000e+00
   1.8045000e+06   3.7145000e+00
   1.8055000e+06   3.7128000e+00
   1.8065000e+06   3.7111000e+00
   1.8075000e+06   3.7095000e+00
   1.8085000e+06   3.7078000e+00
   1.8095000e+06   3.7061000e+00
   1.8105000e+06   3.7044000e+00
   1.8115000e+06   3.7027000e+00
   1.8125000e+06   3.7009000e+00
   1.8135000e+06   3.6992000e+00
   1.8145000e+06   3.6975000e+00
   1.8155000e+06   3.6957000e+00
   1.8165000e+06   3.6940000e+00
   1.8175000e+06   3.6922000e+00
   1.8185000e+06   3.6905000e+00
   1.8195000e+06   3.6887000e+00
   1.8205000e+06   3.6869000e+00
   1.8215000e+06   3.6852000e+00
   1.8225000e+06   3.6834000e+00
   1.8235000e+06   3.6816000e+00
   1.8245000e+06   3.6798000e+00
   1.8255000e+06   3.6780000e+00
   1.8265000e+06   3.6762000e+00
   1.8275000e+06   3.6743000e+00
   1.8285000e+06   3.6725000e+00
   1.8295000e+06   3.6707000e+00
   1.8305000e+06   3.6688000e+00
   1.8315000e+06   3.6670000e+00
   1.8325000e+06   3.6651000e+00
   1.8335000e+06   3.6632000e+00
   1.8345000e+06   3.6614000e+00
   1.8355000e+06   3.6595000e+00
   1.8365000e+06   3.6576000e+00
   1.8375000e+06   3.6557000e+00
   1.8385000e+06   3.6538000e+00
   1.8395000e+06   3.6519000e+00
   1.8405000e+06   3.6500000e+00
   1.8415000e+06   3.6480000e+00
   1.8425000e+06   3.6461000e+00
   1.8435000e+06   3.6442000e+00
   1.8445000e+06   3.6422000e+00
   1.8455000e+06   3.6403000e+00
   1.8465000e+06   3.6383000e+00
   1.8475000e+06   3.6364000e+00
   1.8485000e+06   3.6344000e+00
   1.8495000e+06   3.6324000e+00
   1.8505000e+06   3.6304000e+00
   1.8515000e+06   3.6284000e+00
   1.8525000e+06   3.6264000e+00
   1.8535000e+06   3.6244000e+00
   1.8545000e+06   3.6224000e+00
   1.8555000e+06   3.6204000e+00
   1.8565000e+06   3.6183000e+00
   1.8575000e+06   3.6028000e+00
   1.8585000e+06   3.6008000e+00
   1.8595000e+06   3.5987000e+00
   1.8605000e+06   3.5967000e+00
   1.8615000e+06   3.5946000e+00
   1.8625000e+06   3.5926000e+00
   1.8635000e+06   3.5905000e+00
   1.8645000e+06   3.5885000e+00
   1.8655000e+06   3.5864000e+00
   1.8665000e+06   3.5843000e+00
   1.8675000e+06   3.5822000e+00
   1.8685000e+06   3.5801000e+00
   1.8695000e+06   3.5780000e+00
   1.8705000e+06   3.5759000e+00
   1.8715000e+06   3.5738000e+00
   1.8725000e+06   3.5717000e+00
   1.8735000e+06   3.5696000e+00
   1.8745000e+06   3.5675000e+00
   1.8755000e+06   3.5653000e+00
   1.8765000e+06   3.5632000e+00
   1.8775000e+06   3.5610000e+00
   1.8785000e+06   3.5589000e+00
   1.8795000e+06   3.5567000e+00
   1.8805000e+06   3.5545000e+00
   1.8815000e+06   3.5524000e+00
   1.8825000e+06   3.5502000e+00
   1.8835000e+06   3.5480000e+00
   1.8845000e+06   3.5458000e+00
   1.8855000e+06   3.5436000e+00
   1.8865000e+06   3.5414000e+00
   1.8875000e+06   3.5391000e+00
   1.8885000e+06   3.5369000e+00
   1.8895000e+06   3.5347000e+00
   1.8905000e+06   3.5324000e+00
   1.8915000e+06   3.5302000e+00
   1.8925000e+06   3.5279000e+00
   1.8935000e+06   3.5257000e+00
   1.8945000e+06   3.4159000e+00
   1.8955000e+06   3.4138000e+00
   1.8965000e+06   3.4117000e+00
   1.8975000e+06   3.4096000e+00
   1.8985000e+06   3.4076000e+00
   1.8995000e+06   3.4055000e+00
   1.9005000e+06   3.4033000e+00
   1.9015000e+06   3.4012000e+00
   1.9025000e+06   3.3991000e+00
   1.9035000e+06   3.3970000e+00
   1.9045000e+06   3.3949000e+00
   1.9055000e+06   3.3927000e+00
   1.9065000e+06   3.3906000e+00
   1.9075000e+06   3.3884000e+00
   1.9085000e+06   3.3863000e+00
   1.9095000e+06   3.3841000e+00
   1.9105000e+06   3.3819000e+00
   1.9115000e+06   3.3797000e+00
   1.9125000e+06   3.3775000e+00
   1.9135000e+06   3.3754000e+00
   1.9145000e+06   3.3732000e+00
   1.9155000e+06   3.3710000e+00
   1.9165000e+06   3.3687000e+00
   1.9175000e+06   3.3665000e+00
   1.9185000e+06   3.3643000e+00
   1.9195000e+06   3.3621000e+00
   1.9205000e+06   3.3598000e+00
   1.9215000e+06   3.3576000e+00
   1.9225000e+06   3.3553000e+00
   1.9235000e+06   3.3531000e+00
   1.9245000e+06   3.3508000e+00
   1.9255000e+06   3.3485000e+00
   1.9265000e+06   3.3463000e+00
   1.9275000e+06   3.3440000e+00
   1.9285000e+06   3.3417000e+00
   1.9295000e+06   3.3394000e+00
   1.9305000e+06   3.3371000e+00
   1.9315000e+06   3.3348000e+00
   1.9325000e+06   3.3325000e+00
   1.9335000e+06   3.3302000e+00
   1.9345000e+06   3.3278000e+00
   1.9355000e+06   3.3255000e+00
   1.9365000e+06   3.3232000e+00
   1.9375000e+06   3.3208000e+00
   1.9385000e+06   3.3185000e+00
   1.9395000e+06   3.3161000e+00
   1.9405000e+06   3.2790000e+00
   1.9415000e+06   3.2767000e+00
   1.9425000e+06   3.2744000e+00
   1.9435000e+06   3.2721000e+00
   1.9445000e+06   3.2698000e+00
   1.9455000e+06   3.2674000e+00
   1.9465000e+06   3.2651000e+00
   1.9475000e+06   3.2627000e+00
   1.9485000e+06   3.2604000e+00
   1.9495000e+06   3.2580000e+00
   1.9505000e+06   3.2557000e+00
   1.9515000e+06   3.2533000e+00
   1.9525000e+06   3.2509000e+00
   1.9535000e+06   3.2485000e+00
   1.9545000e+06   3.2461000e+00
   1.9555000e+06   3.2437000e+00
   1.9565000e+06   3.2413000e+00
   1.9575000e+06   3.2389000e+00
   1.9585000e+06   3.2365000e+00
   1.9595000e+06   3.2341000e+00
   1.9605000e+06   3.2317000e+00
   1.9615000e+06   3.2292000e+00
   1.9625000e+06   3.2268000e+00
   1.9635000e+06   3.2243000e+00
   1.9645000e+06   3.2219000e+00
   1.9655000e+06   3.2194000e+00
   1.9665000e+06   3.2169000e+00
   1.9675000e+06   3.2145000e+00
   1.9685000e+06   3.2120000e+00
   1.9695000e+06   3.2095000e+00
   1.9705000e+06   3.2070000e+00
   1.9715000e+06   3.2045000e+00
   1.9725000e+06   3.2020000e+00
   1.9735000e+06   3.1995000e+00
   1.9745000e+06   3.1970000e+00
   1.9755000e+06   3.1945000e+00
   1.9765000e+06   3.1920000e+00
   1.9775000e+06   3.1894000e+00
   1.9785000e+06   3.1869000e+00
   1.9795000e+06   3.1843000e+00
   1.9805000e+06   3.1818000e+00
   1.9815000e+06   3.1792000e+00
   1.9825000e+06   3.1767000e+00
   1.9835000e+06   3.1741000e+00
   1.9845000e+06   3.1715000e+00
   1.9855000e+06   3.1689000e+00
   1.9865000e+06   3.1663000e+00
   1.9875000e+06   3.1637000e+00
   1.9885000e+06   3.1611000e+00
   1.9895000e+06   3.1585000e+00
   1.9905000e+06   3.1559000e+00
   1.9915000e+06   3.1533000e+00
   1.9925000e+06   3.1507000e+00
   1.9935000e+06   3.1481000e+00
   1.9945000e+06   3.1454000e+00
   1.9955000e+06   3.1428000e+00
   1.9965000e+06   3.1401000e+00
   1.9975000e+06   3.1375000e+00
   1.9985000e+06   3.1348000e+00
   1.9995000e+06   3.1321000e+00
   2.0005000e+06   3.1295000e+00
   2.0015000e+06   3.1268000e+00
   2.0025000e+06   3.1241000e+00
   2.0035000e+06   3.1214000e+00
   2.0045000e+06   3.1187000e+00
   2.0055000e+06   3.1160000e+00
   2.0065000e+06   3.1133000e+00
   2.0075000e+06   3.1106000e+00
   2.0085000e+06   3.1079000e+00
   2.0095000e+06   3.1052000e+00
   2.0105000e+06   3.1024000e+00
   2.0115000e+06   3.0997000e+00
   2.0125000e+06   3.0969000e+00
   2.0135000e+06   3.0942000e+00
   2.0145000e+06   3.0914000e+00
   2.0155000e+06   3.0887000e+00
   2.0165000e+06   3.0859000e+00
   2.0175000e+06   3.0831000e+00
   2.0185000e+06   3.0804000e+00
   2.0195000e+06   3.0776000e+00
   2.0205000e+06   3.0748000e+00
   2.0215000e+06   3.0720000e+00
   2.0225000e+06   3.0692000e+00
   2.0235000e+06   3.0664000e+00
   2.0245000e+06   3.0635000e+00
   2.0255000e+06   3.0607000e+00
   2.0265000e+06   3.0579000e+00
   2.0275000e+06   3.0550000e+00
   2.0285000e+06   3.0522000e+00
   2.0295000e+06   3.0494000e+00
   2.0305000e+06   3.0465000e+00
   2.0315000e+06   3.0437000e+00
   2.0325000e+06   3.0408000e+00
   2.0335000e+06   3.0379000e+00
   2.0345000e+06   3.0351000e+00
   2.0355000e+06   3.0322000e+00
   2.0365000e+06   3.0293000e+00
   2.0375000e+06   3.0264000e+00
   2.0385000e+06   3.0235000e+00
   2.0395000e+06   3.0206000e+00
   2.0405000e+06   3.0177000e+00
   2.0415000e+06   3.0148000e+00
   2.0425000e+06   3.0119000e+00
   2.0435000e+06   3.0089000e+00
   2.0445000e+06   3.0060000e+00
   2.0455000e+06   3.0031000e+00
   2.0465000e+06   3.0001000e+00
   2.0475000e+06   2.9972000e+00
   2.0485000e+06   2.9942000e+00
   2.0495000e+06   2.9913000e+00
   2.0505000e+06   2.9883000e+00
   2.0515000e+06   2.9853000e+00
   2.0525000e+06   2.9824000e+00
   2.0535000e+06   2.9794000e+00
   2.0545000e+06   2.9764000e+00
   2.0555000e+06   2.9734000e+00
   2.0565000e+06   2.9704000e+00
   2.0575000e+06   2.9674000e+00
   2.0585000e+06   2.9644000e+00
   2.0595000e+06   2.9614000e+00
   2.0605000e+06   2.9584000e+00
   2.0615000e+06   2.9553000e+00
   2.0625000e+06   2.9523000e+00
   2.0635000e+06   2.9493000e+00
   2.0645000e+06   2.9462000e+00
   2.0655000e+06   2.9432000e+00
   2.0665000e+06   2.9401000e+00
   2.0675000e+06   2.9371000e+00
   2.0685000e+06   2.9340000e+00
   2.0695000e+06   2.7682000e+00
   2.0705000e+06   2.7654000e+00
   2.0715000e+06   2.7627000e+00
   2.0725000e+06   2.7599000e+00
   2.0735000e+06   2.7571000e+00
   2.0745000e+06   2.7543000e+00
   2.0755000e+06   2.7515000e+00
   2.0765000e+06   2.7487000e+00
   2.0775000e+06   2.7459000e+00
   2.0785000e+06   2.7430000e+00
   2.0795000e+06   2.7402000e+00
   2.0805000e+06   2.7374000e+00
   2.0815000e+06   2.7346000e+00
   2.0825000e+06   2.7317000e+00
   2.0835000e+06   2.7289000e+00
   2.0845000e+06   2.7260000e+00
   2.0855000e+06   2.7232000e+00
   2.0865000e+06   2.7203000e+00
   2.0875000e+06   2.7175000e+00
   2.0885000e+06   2.7146000e+00
   2.0895000e+06   2.7117000e+00
   2.0905000e+06   2.7089000e+00
   2.0915000e+06   2.7060000e+00
   2.0925000e+06   2.7031000e+00
   2.0935000e+06   2.7002000e+00
   2.0945000e+06   2.6973000e+00
   2.0955000e+06   2.6944000e+00
   2.0965000e+06   2.6915000e+00
   2.0975000e+06   2.6886000e+00
   2.0985000e+06   2.6857000e+00
   2.0995000e+06   2.6827000e+00
   2.1005000e+06   2.6798000e+00
   2.1015000e+06   2.6769000e+00
   2.1025000e+06   2.6740000e+00
   2.1035000e+06   2.6710000e+00
   2.1045000e+06   2.6681000e+00
   2.1055000e+06   2.6651000e+00
   2.1065000e+06   2.6622000e+00
   2.1075000e+06   2.6592000e+00
   2.1085000e+06   2.6562000e+00
   2.1095000e+06   2.6533000e+00
   2.1105000e+06   2.6503000e+00
   2.1115000e+06   2.6473000e+00
   2.1125000e+06   2.6443000e+00
   2.1135000e+06   2.6413000e+00
   2.1145000e+06   2.6384000e+00
   2.1155000e+06   2.6354000e+00
   2.1165000e+06   2.6324000e+00
   2.1175000e+06   2.6293000e+00
   2.1185000e+06   2.6263000e+00
   2.1195000e+06   2.6233000e+00
   2.1205000e+06   2.6203000e+00
   2.1215000e+06   2.6173000e+00
   2.1225000e+06   2.6142000e+00
   2.1235000e+06   2.6112000e+00
   2.1245000e+06   2.6082000e+00
   2.1255000e+06   2.6051000e+00
   2.1265000e+06   2.6021000e+00
   2.1275000e+06   2.5990000e+00
   2.1285000e+06   2.5959000e+00
   2.1295000e+06   2.5929000e+00
   2.1305000e+06   2.5898000e+00
   2.1315000e+06   2.5867000e+00
   2.1325000e+06   2.5837000e+00
   2.1335000e+06   2.5806000e+00
   2.1345000e+06   2.5775000e+00
   2.1355000e+06   2.5744000e+00
   2.1365000e+06   2.5713000e+00
   2.1375000e+06   2.5682000e+00
   2.1385000e+06   2.5651000e+00
   2.1395000e+06   2.5620000e+00
   2.1405000e+06   2.5589000e+00
   2.1415000e+06   2.5557000e+00
   2.1425000e+06   2.5526000e+00
   2.1435000e+06   2.5495000e+00
   2.1445000e+06   2.5463000e+00
   2.1455000e+06   2.5432000e+00
   2.1465000e+06   2.5401000e+00
   2.1475000e+06   2.5369000e+00
   2.1485000e+06   2.5338000e+00
   2.1495000e+06   2.5306000e+00
   2.1505000e+06   2.5274000e+00
   2.1515000e+06   2.5243000e+00
   2.1525000e+06   2.5211000e+00
   2.1535000e+06   2.5179000e+00
   2.1545000e+06   2.5147000e+00
   2.1555000e+06   2.5116000e+00
   2.1565000e+06   2.5084000e+00
   2.1575000e+06   2.5052000e+00
   2.1585000e+06   2.5020000e+00
   2.1595000e+06   2.4988000e+00
   2.1605000e+06   2.4956000e+00
   2.1615000e+06   2.4923000e+00
   2.1625000e+06   2.4891000e+00
   2.1635000e+06   2.4859000e+00
   2.1645000e+06   2.4827000e+00
   2.1655000e+06   2.4794000e+00
   2.1665000e+06   2.4762000e+00
   2.1675000e+06   2.4730000e+00
   2.1685000e+06   2.4697000e+00
   2.1695000e+06   2.4665000e+00
   2.1705000e+06   2.4632000e+00
   2.1715000e+06   2.4600000e+00
   2.1725000e+06   2.4567000e+00
   2.1735000e+06   2.4534000e+00
   2.1745000e+06   2.4502000e+00
   2.1755000e+06   2.4469000e+00
   2.1765000e+06   2.4436000e+00
   2.1775000e+06   2.4403000e+00
   2.1785000e+06   2.4370000e+00
   2.1795000e+06   2.4337000e+00
   2.1805000e+06   2.4304000e+00
   2.1815000e+06   2.4271000e+00
   2.1825000e+06   2.4238000e+00
   2.1835000e+06   2.4205000e+00
   2.1845000e+06   2.4172000e+00
   2.1855000e+06   2.4139000e+00
   2.1865000e+06   2.4105000e+00
   2.1875000e+06   2.4072000e+00
   2.1885000e+06   2.4039000e+00
   2.1895000e+06   2.4005000e+00
   2.1905000e+06   2.3972000e+00
   2.1915000e+06   2.3938000e+00
   2.1925000e+06   2.3905000e+00
   2.1935000e+06   2.3871000e+00
   2.1945000e+06   2.3838000e+00
   2.1955000e+06   2.3804000e+00
   2.1965000e+06   2.3770000e+00
   2.1975000e+06   2.3736000e+00
   2.1985000e+06   2.3703000e+00
   2.1995000e+06   2.3669000e+00
   2.2005000e+06   2.3635000e+00
   2.2015000e+06   2.3601000e+00
   2.2025000e+06   2.3567000e+00
   2.2035000e+06   2.3533000e+00
   2.2045000e+06   2.3499000e+00
   2.2055000e+06   2.3465000e+00
   2.2065000e+06   2.3430000e+00
   2.2075000e+06   2.3396000e+00
   2.2085000e+06   2.3362000e+00
   2.2095000e+06   2.3328000e+00
   2.2105000e+06   2.3293000e+00
   2.2115000e+06   2.3259000e+00
   2.2125000e+06   2.3224000e+00
   2.2135000e+06   2.3190000e+00
   2.2145000e+06   2.3155000e+00
   2.2155000e+06   2.3121000e+00
   2.2165000e+06   2.3086000e+00
   2.2175000e+06   2.3051000e+00
   2.2185000e+06   2.3017000e+00
   2.2195000e+06   2.2982000e+00
   2.2205000e+06   2.2947000e+00
   2.2215000e+06   2.2912000e+00
   2.2225000e+06   2.2877000e+00
   2.2235000e+06   2.2842000e+00
   2.2245000e+06   2.2807000e+00
   2.2255000e+06   2.2772000e+00
   2.2265000e+06   2.2737000e+00
   2.2275000e+06   2.2702000e+00
   2.2285000e+06   2.2667000e+00
   2.2295000e+06   2.2631000e+00
   2.2305000e+06   2.2596000e+00
   2.2315000e+06   2.2561000e+00
   2.2325000e+06   2.2525000e+00
   2.2335000e+06   2.2490000e+00
   2.2345000e+06   2.2455000e+00
   2.2355000e+06   2.2419000e+00
   2.2365000e+06   2.2383000e+00
   2.2375000e+06   2.2348000e+00
   2.2385000e+06   2.2312000e+00
   2.2395000e+06   2.2276000e+00
   2.2405000e+06   2.2241000e+00
   2.2415000e+06   2.2205000e+00
   2.2425000e+06   2.2169000e+00
   2.2435000e+06   2.2133000e+00
   2.2445000e+06   2.2097000e+00
   2.2455000e+06   2.2061000e+00
   2.2465000e+06   2.2025000e+00
   2.2475000e+06   2.1989000e+00
   2.2485000e+06   2.1953000e+00
   2.2495000e+06   2.1917000e+00
   2.2505000e+06   2.1881000e+00
   2.2515000e+06   2.1844000e+00
   2.2525000e+06   2.1808000e+00
   2.2535000e+06   2.1772000e+00
   2.2545000e+06   1.4481000e+00
   2.2555000e+06   1.4460000e+00
   2.2565000e+06   1.4438000e+00
   2.2575000e+06   1.4417000e+00
   2.2585000e+06   1.4395000e+00
   2.2595000e+06   1.4373000e+00
   2.2605000e+06   1.4351000e+00
   2.2615000e+06   1.4330000e+00
   2.2625000e+06   1.4308000e+00
   2.2635000e+06   1.4286000e+00
   2.2645000e+06   1.4264000e+00
   2.2655000e+06   1.4242000e+00
   2.2665000e+06   1.4220000e+00
   2.2675000e+06   1.4199000e+00
   2.2685000e+06   1.4177000e+00
   2.2695000e+06   1.4155000e+00
   2.2705000e+06   1.4133000e+00
   2.2715000e+06   2.6707000e-01
   2.2725000e+06   2.6702000e-01
   2.2735000e+06   2.6698000e-01
   2.2745000e+06   2.6694000e-01
   2.2755000e+06   2.6689000e-01
   2.2765000e+06   2.6685000e-01
   2.2775000e+06   2.6681000e-01
   2.2785000e+06   2.6676000e-01
   2.2795000e+06   2.6672000e-01
   2.2805000e+06   2.6667000e-01
   2.2815000e+06   2.6663000e-01
   2.2825000e+06   2.6658000e-01
   2.2835000e+06   2.6654000e-01
   2.2845000e+06   2.6649000e-01
   2.2855000e+06   2.6644000e-01
   2.2865000e+06   2.6640000e-01
   2.2875000e+06   2.6635000e-01
   2.2885000e+06   2.6630000e-01
   2.2895000e+06   2.6626000e-01
   2.2905000e+06   2.6621000e-01
   2.2915000e+06   2.6616000e-01
   2.2925000e+06   2.6611000e-01
   2.2935000e+06   2.6606000e-01
   2.2945000e+06   2.6602000e-01
   2.2955000e+06   2.6597000e-01
   2.2965000e+06   2.6592000e-01
   2.2975000e+06   2.6587000e-01
   2.2985000e+06   2.6582000e-01
   2.2995000e+06   2.6577000e-01
   2.3005000e+06   2.6572000e-01
   2.3015000e+06   2.6567000e-01
   2.3025000e+06   2.6561000e-01
   2.3035000e+06   2.6556000e-01
   2.3045000e+06   2.6551000e-01
   2.3055000e+06   2.6546000e-01
   2.3065000e+06   2.6541000e-01
   2.3075000e+06   2.6536000e-01
   2.3085000e+06   2.6530000e-01
   2.3095000e+06   2.6525000e-01
   2.3105000e+06   2.6520000e-01
   2.3115000e+06   2.6514000e-01
   2.3125000e+06   2.6509000e-01
   2.3135000e+06   2.6504000e-01
   2.3145000e+06   2.6498000e-01
   2.3155000e+06   2.6493000e-01
